feature,importance_mean,importance_std,p_value,significant_0_05
firm1_rolling_min_20,1.83,1.4427430601768432,9.621384486805103e-44,True
firm3_rolling_std_20,1.83,1.5695276631608428,2.2334206400490774e-39,True
firm1*macro2_rolling_min_20,1.81,1.383281365696586,1.985901211723244e-45,True
firm1*macro2_lag_1_rolling_max_20,1.8,1.4283560498087038,2.142529517032256e-43,True
firm3_rolling_range_20,1.795,1.5047579481139348,1.5653313050020462e-40,True
firm1_cubed_rolling_avg_20,1.785,1.3850512027253181,1.336092492689888e-44,True
firm1*firm2_lag_1_rolling_avg_20,1.785,1.2872685428874324,1.1233005402129218e-48,True
firm1*price_cubed,1.78,1.3714973660658742,5.544019762807418e-45,True
firm1*firm2_lag_1_rolling_high/low_20,1.775,1.3503675286052907,1.116451196083956e-45,True
firm2*firm3_cubed,1.775,1.3651715889721274,4.417030724030542e-45,True
firm2*firm3_rolling_min_20,1.775,1.5447674688001805,1.192302761353048e-38,True
firm1*firm3_lag_1_rolling_std_20,1.77,1.377164810243445,1.8775810664860846e-44,True
firm3_rolling_max_20,1.76,1.4397096301322283,8.546363452380977e-42,True
firm2_rolling_range_20,1.76,1.5310521228929712,1.1350938409765446e-38,True
firm3_lag_1_rolling_avg_20,1.755,1.5253222742099464,1.0238951816443313e-38,True
firm1*firm2_lag_1_rolling_min_20,1.755,1.4406081211745152,1.2944755349050785e-41,True
firm1*macro2_lag_1_rolling_high/low_20,1.755,1.3393822171501635,1.6657642318150676e-45,True
firm3_rolling_min_20,1.75,1.4097649399561787,1.3473594651496454e-42,True
firm1*firm2_rolling_min_20,1.75,1.5096007658854076,4.3378711284877075e-39,True
macro1_Expansion,1.735,1.2739267825256602,1.179154400322363e-47,True
firm3_cubed_rolling_avg_20,1.715,1.2616392782177124,1.5093145738334625e-47,True
firm2*macro2_lag_1_rolling_high/low_20,1.715,1.5016824735130536,2.384263200883076e-38,True
firm2*firm3_cubed_rolling_avg_20,1.705,1.513083642946669,1.0802642418918666e-37,True
price/firm3_squared_rolling_ret_20,1.705,1.3517065335211704,1.910248223238177e-43,True
firm2_squared_rolling_avg_20,1.705,1.2908549619005683,6.044510625683369e-46,True
price/firm2_squared_rolling_ret_20,1.695,1.3642878754262886,1.2142308493311946e-42,True
firm2*firm3_lag_1_rolling_std_20,1.69,1.4747114529109515,1.6138430275300088e-38,True
firm2_squared_rolling_std_20,1.685,1.3803265945194583,1.0139450564802811e-41,True
price/firm2_rolling_avg_20,1.68,1.271093384437114,5.560941444338176e-46,True
firm3*price_squared_rolling_ret_20,1.68,1.4415234822051088,2.3518079634609522e-39,True
firm2*macro2_rolling_max_20,1.675,1.295285226927057,8.734728918993963e-45,True
firm2*macro2_lag_1_rolling_range_20,1.675,1.4594605598056223,1.3638461891457075e-38,True
firm1_squared_rolling_avg_20,1.67,1.319014402868625,1.2057017955639048e-43,True
firm1*macro2_squared_rolling_avg_20,1.67,1.2881758361825542,6.37512169792601e-45,True
firm2*price_cubed_rolling_avg_20,1.67,1.36764478623162,9.795688329944234e-42,True
price/macro2_rolling_avg_20,1.65,1.1935757686790949,1.682083596146819e-48,True
price/macro2_lag_1_rolling_max_20,1.645,1.3778488076285509,1.417484559935743e-40,True
firm1*price_rolling_high/low_20,1.64,1.4036563882522706,1.7578741606915932e-39,True
firm1*price_lag_1_rolling_ret_20,1.64,1.2682437506470439,8.755596943775721e-45,True
firm3_lag_1_rolling_max_20,1.635,1.4324926442671178,2.552003935364311e-38,True
firm2*firm3_lag_1_rolling_min_20,1.625,1.3278520078585072,7.514729050196352e-42,True
firm1*macro2_lag_1_rolling_std_20,1.625,1.3278520078585072,7.514729050196352e-42,True
firm2_lag_1_rolling_range_20,1.62,1.2703024607189208,4.935506445392309e-44,True
firm2*firm3_rolling_max_20,1.62,1.3245270323011475,8.050744232348128e-42,True
price/firm2_rolling_high/low_20,1.615,1.4166188779012268,2.911663801605191e-38,True
firm3*price_rolling_avg_20,1.61,1.2063067103340603,1.6019380069089672e-46,True
firm1_rolling_range_20,1.605,1.2191829375347567,9.209560500447179e-46,True
firm1*firm3_lag_1_rolling_range_20,1.595,1.4872912209380478,2.4498830648235125e-35,True
firm1*firm3_cubed_rolling_avg_20,1.59,1.2884878753892572,2.7610336789453956e-42,True
firm3*macro2_lag_1_rolling_avg_20,1.585,1.2572503298706272,2.041167462184517e-43,True
price/firm3_lag_1_rolling_min_20,1.58,1.464350234076603,1.272561716441723e-35,True
price/firm1_lag_1_rolling_avg_20,1.58,1.4847973314826137,5.616372925499796e-35,True
firm1*macro2_cubed_rolling_avg_20,1.58,1.2575800323193913,3.105061982920722e-43,True
price/firm1_lag_1_rolling_high/low_20,1.575,1.2737689889402737,2.1655376457593183e-42,True
firm3_lag_1_rolling_min_20,1.575,1.4157672778125014,4.510294495131354e-37,True
price/firm2_lag_1_rolling_high/low_20,1.575,1.478276532837373,4.926199349332087e-35,True
firm3*macro2_squared_rolling_min_20,1.57,1.3580580282300925,5.945805434019886e-39,True
price/firm2_lag_1_rolling_avg_20,1.565,1.2703716862027148,3.3849333147215106e-42,True
firm1_cubed_rolling_range_20,1.56,1.4129337951750403,1.0396800340310037e-36,True
firm1_lag_1_rolling_avg_20,1.555,1.180654362469426,8.683490695901548e-46,True
macro2_rolling_range_20,1.545,1.2146405883198401,6.804298245943033e-44,True
price/firm3_lag_1_rolling_high/low_20,1.54,1.3957581106759103,1.119533989311278e-36,True
firm1*macro2_lag_1_rolling_min_20,1.535,1.2066711550301974,6.72966297037851e-44,True
firm3*macro2_rolling_max_20,1.535,1.146887857985239,1.1178412510975913e-46,True
firm2*price_rolling_avg_20,1.525,1.3221632190805517,7.730329330983434e-39,True
firm3*macro2_lag_1_rolling_std_20,1.515,1.2758975557874235,2.687264654508498e-40,True
firm1*price_lag_1_rolling_high/low_20,1.51,1.4247983195021965,8.64992179034843e-35,True
price/firm1_squared_rolling_ret_20,1.51,1.2236776269399419,2.7663050964993536e-42,True
firm1*firm2_lag_1_rolling_std_20,1.505,1.2877369031204662,1.699785690514271e-39,True
firm2_lag_1_rolling_high/low_20,1.505,1.3927215683093905,1.0802075839914986e-35,True
firm2*price_rolling_ret_20,1.5,1.1988268972826066,5.134352658065896e-43,True
firm1*firm3_rolling_range_20,1.495,1.3071027457471345,2.0145204310921944e-38,True
firm2*macro2_rolling_min_20,1.49,1.356132544181038,1.776082694664594e-36,True
macro2*price_squared_rolling_high/low_20,1.49,1.1776392362919441,1.3101134200373547e-43,True
macro2*price_squared_rolling_min_20,1.48,1.1986592174584028,2.5761749850465915e-42,True
price/firm3_rolling_min_20,1.48,1.211170786209292,8.985101723049601e-42,True
firm1_lag_1_rolling_high/low_20,1.475,1.3068720568075212,9.023043065215212e-38,True
firm1_rolling_high/low_20,1.47,1.2356106459324905,2.1430076054344507e-40,True
firm2_rolling_high/low_20,1.47,1.3296389353852647,8.973583583003965e-37,True
price/firm3_rolling_high/low_20,1.465,1.2675997180601344,6.146332588540543e-39,True
firm2*firm3_rolling_std_20,1.465,1.1898967481915323,3.633416688569011e-42,True
firm3*macro2_rolling_min_20,1.445,1.1806543624694261,7.429323984215018e-42,True
firm3*macro2_lag_1_rolling_range_20,1.44,1.3585389728320347,8.509971702063735e-35,True
firm3*price_cubed_rolling_avg_20,1.44,1.2345120900592728,2.1263248069581348e-39,True
firm2*price_squared_rolling_ret_20,1.415,1.1999895309426083,6.048000491871987e-40,True
firm2*macro2_squared_rolling_ret_20,1.405,1.2404307081447725,6.05080564093806e-38,True
firm1*firm2_lag_1_rolling_max_20,1.395,1.2477014041708248,2.5870702635802578e-37,True
firm1_squared_rolling_max_20,1.38,1.2781896745871129,1.1895969492226335e-35,True
firm1*price_cubed_rolling_avg_20,1.38,1.209510054883515,2.657772571858046e-38,True
firm3_rolling_high/low_20,1.375,1.1752792889501524,1.507006135156119e-39,True
firm3*macro2_lag_1_rolling_max_20,1.37,1.2249910265285122,2.5061088502025825e-37,True
firm1*firm2_lag_1_rolling_range_20,1.365,1.2244473679108956,3.581071155331054e-37,True
firm3*macro2_rolling_std_20,1.355,1.1557046622436282,1.1759080298788386e-39,True
firm1_squared_rolling_std_20,1.355,1.1643683991092433,2.7859874878425127e-39,True
firm3_squared_rolling_high/low_20,1.35,1.275001231647844,9.537356017920086e-35,True
firm1*macro2_rolling_std_20,1.35,1.3099925198298086,1.6173264270508757e-33,True
firm3_squared_rolling_min_20,1.35,1.1419369949793698,4.487012791249303e-40,True
firm3*macro2_rolling_avg_20,1.35,1.2670941710034642,4.926199349332158e-35,True
firm1*firm2_rolling_std_20,1.345,1.1630729527709494,5.739397915490168e-39,True
firm2*macro2_lag_1_rolling_std_20,1.34,1.171006524920777,1.9049581293986745e-38,True
firm1*firm3_squared_rolling_avg_20,1.335,1.315838957017165,8.017148526211301e-33,True
firm2*macro2_rolling_std_20,1.32,1.210340705386535,3.987894418139186e-36,True
firm3_squared_rolling_std_20,1.32,1.1766573898401032,1.778766880614544e-37,True
price/firm1_rolling_min_20,1.315,1.20124516637893,2.6505373019022245e-36,True
firm3*macro2_squared_rolling_avg_20,1.315,1.1715964283637832,1.6793589281267304e-37,True
firm1*price_rolling_avg_20,1.305,1.2408357533671301,1.942641095706745e-34,True
price/firm2_rolling_min_20,1.305,1.216294314422494,2.327787235001086e-35,True
price/firm1_rolling_max_20,1.3,1.1027603556575885,6.24027218548545e-40,True
firm2_squared_rolling_high/low_20,1.295,1.2553303435179057,1.4543171364724544e-33,True
firm1*firm2_rolling_max_20,1.285,1.053243375502643,1.0843725214491699e-41,True
firm2_squared_rolling_min_20,1.285,1.175022719763239,2.9583242154491602e-36,True
firm3*macro2_rolling_range_20,1.275,1.1943649097693902,4.00023243533699e-35,True
firm1_squared_rolling_min_20,1.26,1.1083964604634207,4.024583908994548e-38,True
firm1_lag_1_rolling_max_20,1.25,1.1375279553691116,1.7477295338439164e-36,True
firm1*firm3_lag_1_rolling_max_20,1.25,1.0878497531493656,1.1904738473794407e-38,True
firm2_lag_1_rolling_avg_20,1.24,1.0992916860666582,9.625185486153734e-38,True
firm2_squared_rolling_max_20,1.235,1.160391114102674,5.517293894319478e-35,True
firm2*macro2_rolling_range_20,1.235,1.1252135475713907,1.9904965703507263e-36,True
firm2*macro2_squared_rolling_avg_20,1.235,1.2153850435232862,6.845218171637574e-33,True
firm1*price_lag_1_rolling_avg_20,1.235,1.1296706506298533,3.0655235422689715e-36,True
firm2*firm3_rolling_range_20,1.22,1.2078470401345567,1.258584284924252e-32,True
price/firm2_rolling_max_20,1.215,1.0884385570450497,3.0877430000460205e-37,True
firm2*firm3_lag_1_rolling_range_20,1.215,1.115795680221069,4.7217208330080255e-36,True
firm1*firm2_cubed_rolling_avg_20,1.205,1.0764612599722778,2.2613392717687143e-37,True
firm3_squared_rolling_max_20,1.205,1.2412406664139708,6.440938111536592e-31,True
price_rolling_std_20,1.205,1.191669155799721,1.1243860489669861e-32,True
firm1*macro2_rolling_max_20,1.205,1.1746805403424774,2.5973826207676584e-33,True
macro2_rolling_min_20,1.195,1.0922177889470863,2.8121006083310122e-36,True
macro2*price_lag_1_rolling_avg_20,1.18,1.050293091422317,1.5059873990973122e-37,True
price/firm3_rolling_max_20,1.175,1.0771146082924432,3.8798157337165836e-36,True
firm3*price_squared_rolling_high/low_20,1.17,1.1522754416663292,7.384425598440002e-33,True
firm2_cubed_rolling_std_20,1.165,1.1153452267680934,3.989459738097928e-34,True
firm3*price_lag_1_rolling_avg_20,1.15,1.0692128321349352,1.7905652510489674e-35,True
price/macro2_squared,1.145,1.1226203195691535,4.6793266580444125e-33,True
macro2*price_rolling_avg_20,1.14,1.0077089792865157,6.948164052990575e-38,True
price/firm1_lag_1_rolling_min_20,1.13,1.0287817843444726,1.834786440378524e-36,True
price/firm2_squared_rolling_high/low_20,1.125,1.1250348961645322,3.461094716860012e-32,True
firm3*macro2_lag_1_rolling_high/low_20,1.125,1.133932987482286,7.600181400101328e-32,True
price/firm2_lag_1_rolling_std_20,1.12,1.2623659688046016,2.752841370072679e-27,True
firm2*macro2_lag_1_rolling_min_20,1.12,1.0823388039020678,1.0560695141966136e-33,True
firm2*macro2_squared_rolling_std_20,1.105,0.9893782627153619,2.9131165038895064e-37,True
firm2*price_lag_1_rolling_avg_20,1.1,1.0321466141812559,4.7757999511710127e-35,True
price/firm2_lag_1_rolling_min_20,1.1,1.1118367256583193,1.003093556681034e-31,True
firm3*macro2_squared_rolling_high/low_20,1.1,1.079735683270977,5.2599473774548e-33,True
firm2_lag_1_rolling_max_20,1.095,1.0963507306620088,3.9038874877052155e-32,True
price/macro2_rolling_min_20,1.085,1.040764601038039,4.881915563919014e-34,True
firm3*macro2_cubed_rolling_avg_20,1.08,1.090663898134283,9.194394935402795e-32,True
price/firm1_rolling_std_20,1.075,1.0367008940473583,8.517624120401554e-34,True
firm2_lag_1_rolling_min_20,1.065,0.9826510138779556,7.859892288198639e-36,True
firm1*macro2_rolling_range_20,1.055,1.0034989039611626,2.0197368080310287e-34,True
macro2*price_lag_1_rolling_max_20,1.045,1.081119371520735,9.824141346162489e-31,True
firm1*macro2_lag_1_rolling_range_20,1.045,1.0857574990455605,1.4859680555468361e-30,True
firm2*firm3_squared_rolling_avg_20,1.045,1.033594012615483,1.1415801180030782e-32,True
firm3*macro2_lag_1_rolling_min_20,1.04,1.0313673414282736,1.4911102752740884e-32,True
price/macro2_rolling_std_20,1.035,0.9943432973399203,5.738451670262822e-34,True
macro2*price_cubed,1.035,1.118045225215931,5.885543708533037e-29,True
price/firm1_lag_1_rolling_range_20,1.025,1.0956171249218916,2.202282800556362e-29,True
price/firm1_lag_1_rolling_max_20,1.025,1.0146539375892296,1.241674207672096e-32,True
firm2*price_rolling_high/low_20,1.025,1.0391216816844573,1.3474374679489448e-31,True
firm2*price_lag_1_rolling_high/low_20,1.025,1.0724391022993818,2.9068683294124907e-30,True
firm1*macro2_squared_rolling_std_20,1.015,1.039315101110816,3.6006829855936402e-31,True
macro2*price_rolling_max_20,1.005,1.0198901310420578,1.49096739170789e-31,True
firm1_squared_rolling_high/low_20,1.0,1.002509414234171,4.43438742091775e-32,True
firm3_cubed_rolling_range_20,0.995,1.029697228271276,1.0111129116668972e-30,True
firm3_lag_1_rolling_high/low_20,0.99,1.0369553422927853,3.228418757267113e-30,True
price/firm3_squared_rolling_high/low_20,0.99,1.1604452446492877,8.180671754093636e-26,True
price_squared_rolling_ret_20,0.99,1.0173865425119508,5.125774475605504e-31,True
firm1*firm2_rolling_range_20,0.99,1.0561616291717253,1.8371726611818887e-29,True
firm2*firm3_lag_1_rolling_max_20,0.98,0.9240505109211669,8.025738883742306e-35,True
firm3_cubed_rolling_std_20,0.975,1.01465393758923,1.7344420730365945e-30,True
price/firm3_cubed_rolling_avg_20,0.97,1.190033993011382,3.507358053904549e-24,True
firm2_cubed_rolling_range_20,0.96,1.011690460536077,5.77855553223196e-30,True
firm1*price_squared_rolling_high/low_20,0.94,1.0780589294080283,1.261519978451416e-26,True
price_lag_1_rolling_std_20,0.94,1.0303924217081417,2.25848686288031e-28,True
firm2*firm3_squared_rolling_std_20,0.93,1.0346266289374795,8.60999693182746e-28,True
macro2*price_cubed_rolling_ret_20,0.93,1.0959496008659304,1.283471463562408e-25,True
firm1*price_lag_1_rolling_min_20,0.925,1.060660171779822,1.2414899347747506e-26,True
price/firm3_cubed_rolling_ret_20,0.925,1.0794447670099319,5.610052104468647e-26,True
firm1*firm3_squared_rolling_std_20,0.92,1.0290259823550665,1.3935812425312591e-27,True
macro2*price_lag_1_rolling_range_20,0.91,1.0990631003233915,9.853856608514431e-25,True
price/firm2_rolling_std_20,0.905,0.9903935566152109,1.9432131514032409e-28,True
firm3*price_lag_1_rolling_max_20,0.905,1.0350515244621692,9.920308524919747e-27,True
price/firm1_cubed_rolling_avg_20,0.9,1.0514407440226745,6.167049686255907e-26,True
price/firm3_lag_1_rolling_max_20,0.9,0.9022584728107541,4.434387420917813e-32,True
price/macro2_lag_1_rolling_min_20,0.895,0.9740218647262617,1.167954277785138e-28,True
price/firm3_rolling_std_20,0.895,1.0193972995213183,6.920649069692829e-27,True
firm1*price_rolling_max_20,0.885,1.0083944151384476,7.156787230486556e-27,True
firm1*firm2_squared_rolling_std_20,0.88,0.9434247459422939,2.907096250366604e-29,True
firm1*price_rolling_min_20,0.875,1.0415368428312435,2.971279380769638e-25,True
firm1*firm3_cubed_rolling_high/low_20,0.875,1.0511419968241384,6.348750572799743e-25,True
price/firm2_rolling_range_20,0.87,0.9527004728427373,2.06012238509724e-28,True
price/firm2_lag_1_rolling_max_20,0.87,0.9683950354703494,9.033693066700556e-28,True
firm1_cubed_rolling_std_20,0.86,1.0274621121772796,4.0342847525215756e-25,True
firm1*firm2_squared_rolling_avg_20,0.855,0.9688489777610042,4.4116530192525224e-27,True
price/firm1_squared_rolling_high/low_20,0.815,1.0565778645796036,2.5433008705286064e-22,True
price/firm2_cubed_rolling_avg_20,0.815,0.8511151419899794,2.426667322670198e-30,True
firm3*price_rolling_high/low_20,0.805,0.8779687612487386,1.4238479694579697e-28,True
firm1*firm3_squared_rolling_max_20,0.795,0.9204406853656462,2.856846518825902e-26,True
macro1_Peak,0.79,0.969846902905492,3.6993305991551386e-24,True
price/firm2_lag_1_rolling_range_20,0.79,0.9055385138137412,1.2037001178583227e-26,True
macro2*price_lag_1_rolling_std_20,0.785,1.0838119030560733,2.393887382099107e-20,True
price/firm2_cubed_rolling_ret_20,0.785,0.9236017545484758,1.1222194774155134e-25,True
price/firm1_lag_1_rolling_std_20,0.785,0.9713354015537348,6.940615757341923e-24,True
price/firm3_lag_1_rolling_std_20,0.78,0.9142094368755777,8.119740655564844e-26,True
price_rolling_range_20,0.775,0.9690564234134124,1.5866009991092733e-23,True
firm3*price_rolling_min_20,0.76,0.9783587939239062,1.4952315616891414e-22,True
price/macro2_lag_1_rolling_std_20,0.76,0.9091384181281652,4.479124097035038e-25,True
firm2*macro2_squared_rolling_high/low_20,0.76,0.90359416336113,2.6963574949995473e-25,True
firm1*macro2_squared_rolling_max_20,0.755,0.9693675086540543,1.22462218210577e-22,True
price/firm1_cubed,0.75,0.9064259706126061,1.0406230060883059e-24,True
firm2*macro2_squared_rolling_max_20,0.745,0.940423832601356,3.3256792712494824e-23,True
firm2*firm3_squared_rolling_max_20,0.735,0.8475652388877528,2.0228270998912025e-26,True
price/macro2_squared_rolling_ret_20,0.725,0.8263104408898745,7.328819180945364e-27,True
price/macro2_rolling_range_20,0.72,0.8397175883240174,5.333574166841108e-26,True
firm2*price_squared_rolling_high/low_20,0.715,0.9583145799636223,2.942302147117953e-21,True
price_lag_1_rolling_range_20,0.71,0.8241944445408866,3.579427067226599e-26,True
firm3*price_lag_1_rolling_high/low_20,0.71,0.8362995784553661,1.233708916524514e-25,True
firm3*price_rolling_max_20,0.705,0.949993387969584,4.323885548708488e-21,True
price/firm3_squared_rolling_min_20,0.7,0.8681986202598494,8.364532353274263e-24,True
price/firm3_lag_1_rolling_range_20,0.69,0.9842477932883401,2.1933787201212573e-19,True
firm3*macro2_squared_rolling_std_20,0.685,0.8056178377509473,1.0844081136798982e-25,True
price/firm1_rolling_range_20,0.685,0.8056178377509474,1.0844081136798982e-25,True
firm2*price_rolling_min_20,0.68,0.8953256615338387,8.0485188702442e-22,True
macro2_rolling_high/low_20,0.68,0.866808389391565,7.068797100354272e-23,True
firm1*macro2_cubed_rolling_high/low_20,0.675,0.9293511001428276,1.973240140958155e-20,True
macro2*price_cubed_rolling_avg_20,0.67,0.9248658737471678,2.3633869195975233e-20,True
firm2*price_lag_1_rolling_max_20,0.665,0.8099723923578548,1.9586398747565116e-24,True
firm3*price_squared_rolling_avg_20,0.655,0.7542009649141174,1.781280299993398e-26,True
price/firm1_cubed_rolling_ret_20,0.655,0.8773962164284804,2.8239034536405907e-21,True
price/macro2_cubed,0.645,0.8617937353050643,2.3478156889021546e-21,True
firm1*firm2_squared_rolling_max_20,0.645,0.7950696060043805,5.124825831133954e-24,True
firm2*macro2_cubed_rolling_range_20,0.64,0.7832415570457272,2.8762276148459254e-24,True
firm3_squared_rolling_range_20,0.63,0.8406147547058316,2.128997794299609e-21,True
firm1*price_rolling_std_20,0.63,0.8927964085589043,1.4169775317823917e-19,True
firm2*price_rolling_max_20,0.625,0.8353827395918832,2.4119269879198213e-21,True
macro2*price_rolling_std_20,0.605,0.832128106681686,1.8384706524523146e-20,True
price/firm2_squared_rolling_std_20,0.605,0.7495224610363517,7.646336341455242e-24,True
firm1*price_lag_1_rolling_std_20,0.595,0.783610379034537,8.201557915553379e-22,True
firm3*macro2_squared_rolling_max_20,0.595,0.7771711361562329,4.453539673296417e-22,True
firm2*firm3_cubed_rolling_high/low_20,0.59,0.833892609645937,1.185502034840697e-19,True
firm1*firm3_cubed_rolling_range_20,0.585,0.7178800448500909,3.578308206407025e-24,True
price/firm1_squared_rolling_min_20,0.575,0.8293455675119737,4.55548401300094e-19,True
firm1*macro2_cubed_rolling_range_20,0.57,0.740161601260089,2.873981887229792e-22,True
firm2*macro2_cubed_rolling_std_20,0.57,0.705399135028171,7.017862269557915e-24,True
firm2*price_rolling_std_20,0.565,0.7473739620805506,1.1320328552457505e-21,True
price/firm3_rolling_range_20,0.555,0.7874486503159573,1.5346530618244664e-19,True
price/macro2_cubed_rolling_high/low_20,0.55,0.748532903443588,8.763905592167026e-21,True
price/macro2_lag_1_rolling_range_20,0.545,0.7687194860553542,1.0332051482444954e-19,True
firm3*macro2_cubed_rolling_range_20,0.545,0.7687194860553538,1.0332051482444954e-19,True
firm1_squared_rolling_range_20,0.54,0.7355987545110393,9.351106337908751e-21,True
price/firm1_squared_rolling_std_20,0.53,0.7562802384004065,2.244808188703346e-19,True
macro2*price_rolling_range_20,0.525,0.8383850232656718,2.304920137371345e-16,True
firm2*firm3_cubed_rolling_range_20,0.525,0.679472896505392,2.2410620621729033e-22,True
firm3*price_lag_1_rolling_min_20,0.52,0.679639277660358,4.668578782515978e-22,True
price_lag_1,0.515,0.7500586241744659,8.572063398461487e-19,True
price/firm2_squared_rolling_min_20,0.515,0.7567286111643818,1.5140209335531853e-18,True
firm1*price_lag_1_rolling_max_20,0.515,0.7087216887896153,1.908679395751004e-20,True
price/macro2_squared_rolling_min_20,0.51,0.7366227428790341,4.991823660348306e-19,True
price/firm2_squared_rolling_avg_20,0.51,0.7764757387480435,1.3868147276926778e-17,True
firm3*price_rolling_std_20,0.495,0.6945408085011034,7.244149688166736e-20,True
macro2_lag_1_rolling_high/low_20,0.485,0.6797686570706821,6.727239363242734e-20,True
firm2_squared_rolling_range_20,0.48,0.7499413712427849,6.506489414676123e-17,True
firm1*firm2_cubed_rolling_range_20,0.48,0.6570835517419764,1.3206930797638347e-20,True
firm3*price_rolling_range_20,0.47,0.6792694864160174,5.198190049506602e-19,True
firm2*price_lag_1_rolling_range_20,0.465,0.7560642603834312,6.345387155272789e-16,True
price/macro2_squared_rolling_avg_20,0.46,0.728735395312942,1.4581433918594387e-16,True
price/firm1_squared_rolling_max_20,0.455,0.6930922625611338,1.430610224788828e-17,True
macro2_cubed_rolling_ret_20,0.45,0.6927477877896381,2.7054466285631525e-17,True
firm2*firm3_cubed_rolling_std_20,0.45,0.6554755839892363,8.643829944018351e-19,True
firm2*price_lag_1_rolling_std_20,0.45,0.6320581361213429,7.774148924741213e-20,True
firm1*price_squared_rolling_std_20,0.45,0.6240570776626964,3.2536402473991503e-20,True
firm2*price_lag_1_rolling_min_20,0.445,0.6923668531179719,5.0904922706641103e-17,True
firm1*firm3_cubed_rolling_std_20,0.435,0.638603218244129,1.429347987801974e-18,True
firm3*price_lag_1_rolling_std_20,0.435,0.7199769678058128,1.6819799369279703e-15,True
firm2*macro2_cubed_rolling_high/low_20,0.43,0.6221215121496736,5.572288021773032e-19,True
firm3_cubed_rolling_ret_20,0.43,0.6910046578612399,3.2911216110587254e-16,True
firm3*macro2_cubed_rolling_std_20,0.43,0.6688323283283224,5.002995484819728e-17,True
firm3*price_squared_rolling_std_20,0.43,0.6688323283283223,5.002995484819621e-17,True
firm1*macro2_cubed_rolling_std_20,0.43,0.705399135028171,1.0361602333143607e-15,True
price/firm1_squared_rolling_avg_20,0.425,0.6530754456327715,2.4262394416544407e-17,True
price/firm2_cubed,0.425,0.6375006158239215,5.551944998225336e-18,True
firm3*price_lag_1_rolling_range_20,0.415,0.6440879180912764,4.394474164237804e-17,True
firm2_cubed_rolling_max_20,0.405,0.6023196366744306,3.2512701477599867e-18,True
macro2*price_rolling_min_20,0.405,0.6106055977305638,7.611893913498525e-18,True
macro2*price_cubed_rolling_high/low_20,0.405,0.6879983346947236,6.701496254721144e-15,True
firm1*price_squared_rolling_avg_20,0.405,0.6268490236831049,3.735034121287512e-17,True
price/firm3_squared_rolling_avg_20,0.4,0.6260669285267938,7.224082531067582e-17,True
firm1*price_lag_1_rolling_range_20,0.395,0.6489070827245219,1.1202610412834759e-15,True
price/firm3_squared_rolling_std_20,0.395,0.6791770071455419,1.251906674632979e-14,True
macro2*price_squared_rolling_avg_20,0.395,0.6938169135641896,3.6683503832832115e-14,True
firm1*firm2_cubed_rolling_std_20,0.395,0.6252436710924836,1.3901592071428306e-16,True
price_squared_rolling_std_20,0.39,0.6480740698407865,2.0855249802925565e-15,True
price_squared_rolling_range_20,0.39,0.6709327490656907,1.286080169423041e-14,True
price/firm3_cubed,0.385,0.6153603348514933,2.4240562222880597e-16,True
macro2_squared_rolling_min_20,0.38,0.580763662913584,1.7485195217875393e-17,True
firm1*firm3_cubed_rolling_min_20,0.365,0.6812455338473309,6.532780251616118e-13,True
firm2*price_squared_rolling_avg_20,0.36,0.6263879062092644,2.2868984191712636e-14,True
firm1*price_rolling_range_20,0.36,0.61013220414322,5.934654058617222e-15,True
macro2*price_squared_rolling_std_20,0.35,0.5909705840020969,4.8781663731364755e-15,True
firm2*macro2_squared_rolling_range_20,0.35,0.6240570776626966,7.653674671266657e-14,True
price/firm2_squared_rolling_max_20,0.35,0.5824053398617651,2.2455456621621127e-15,True
firm1*price_cubed_rolling_high/low_20,0.34,0.5883286949200522,1.7298148438950914e-14,True
firm1*firm2_cubed_rolling_min_20,0.335,0.6038195011340294,1.2894833296146245e-13,True
price_squared_rolling_high/low_20,0.335,0.5139022060537733,2.1902257318335274e-17,True
firm2*price_rolling_range_20,0.335,0.5954391141783238,6.569532377745972e-14,True
firm2*firm3_cubed_rolling_min_20,0.335,0.5516307482474679,1.2732840947191956e-15,True
firm2*price_squared_rolling_std_20,0.33,0.5940238392590315,1.210756531389674e-13,True
firm1*firm3_cubed_rolling_max_20,0.325,0.5665508798841359,2.5129591517385602e-14,True
firm2*firm3_squared_rolling_range_20,0.315,0.5809150639790545,3.7754854161570934e-13,True
firm3*macro2_cubed_rolling_ret_20,0.31,0.6130080704789809,7.998697123365531e-12,True
firm1*firm2_cubed_rolling_high/low_20,0.305,0.5599488490637674,3.0657810001683346e-13,True
firm1_cubed_rolling_ret_20,0.305,0.5862537567783104,2.404517829933234e-12,True
price_rolling_avg_20,0.295,0.5472406799654463,4.946372727399269e-13,True
firm1_cubed_rolling_max_20,0.29,0.536037949605329,4.1958202718587134e-13,True
price/firm3_cubed_rolling_high/low_20,0.29,0.5810231834432191,1.3693470269008738e-11,True
price/macro2_cubed_rolling_ret_20,0.29,0.6146453812757554,1.2190863776388587e-10,True
firm1*firm3_squared_rolling_range_20,0.285,0.5791824076286629,2.423906184781136e-11,True
firm3_cubed_rolling_min_20,0.285,0.5615618922202356,6.894809340419499e-12,True
firm3*macro2_cubed_rolling_high/low_20,0.28,0.5505593318521151,6.319326000999892e-12,True
firm1*firm2_cubed_rolling_ret_20,0.27,0.5464366064093064,2.0559603275107578e-11,True
